0.00097656,113.31
0.0019531,114.73
0.0029297,113.87
0.0039062,114.25
0.0048828,114.52
0.0058594,113.66
0.0068359,115.44
0.0078125,114.37
0.0087891,113.15
0.0097656,113.79
0.010742,113.43
0.011719,113.41
0.012695,113.2
0.013672,114.82
0.014648,114.64
0.015625,112.77
0.016602,115.09
0.017578,112.46
0.018555,114.56
0.019531,114.36
0.020508,115.44
0.021484,114.53
0.022461,114.11
0.023438,114.47
0.024414,114.29
0.025391,114.11
0.026367,114.18
0.027344,114.35
0.02832,114.71
0.029297,114.98
0.030273,115.15
0.03125,114.54
0.032227,114.09
0.033203,113.94
0.03418,115.06
0.035156,114.52
0.036133,114.48
0.037109,114.51
0.038086,114.09
0.039062,114.04
0.040039,113.5
0.041016,114.44
0.041992,115.17
0.042969,114.53
0.043945,115.23
0.044922,115.56
0.045898,114.12
0.046875,113.65
0.047852,113.59
0.048828,114.56
0.049805,113.95
0.050781,113.98
0.051758,114.54
0.052734,114.47
0.053711,113.56
0.054688,115.2
0.055664,114
0.056641,114.02
0.057617,114.01
0.058594,114.42
0.05957,114.37
0.060547,115.49
0.061523,114.35
0.0625,114.98
0.063477,114.03
0.064453,114.9
0.06543,114.71
0.066406,114.71
0.067383,114.1
0.068359,113.84
0.069336,114.22
0.070312,113.88
0.071289,114.76
0.072266,114.73
0.073242,113.96
0.074219,113.45
0.075195,113.27
0.076172,114
0.077148,113.87
0.078125,114.88
0.079102,113.23
0.080078,115.18
0.081055,113.91
0.082031,113.53
0.083008,114.06
0.083984,114.92
0.084961,115.43
0.085938,113.43
0.086914,114.89
0.087891,113.92
0.088867,114.52
0.089844,115.09
0.09082,115.29
0.091797,113.93
0.092773,114.11
0.09375,113.99
0.094727,114.34
0.095703,115.72
0.09668,114.35
0.097656,113.82
0.098633,114.33
0.099609,114.44
0.10059,114.62
0.10156,114.8
0.10254,114.09
0.10352,114.7
0.10449,113.59
0.10547,113.8
0.10645,114.21
0.10742,113.97
0.1084,113.83
0.10938,114.43
0.11035,115.04
0.11133,114.23
0.1123,114.98
0.11328,113.87
0.11426,114.47
0.11523,115.56
0.11621,114.18
0.11719,113.2
0.11816,113.99
0.11914,114.71
0.12012,114.75
0.12109,114.11
0.12207,114.04
0.12305,114.4
0.12402,114.37
0.125,114.74
0.12598,115.36
0.12695,114.92
0.12793,114.3
0.12891,114.55
0.12988,115.11
0.13086,114.38
0.13184,114.78
0.13281,113.31
0.13379,114.32
0.13477,114.4
0.13574,115.34
0.13672,114.51
0.1377,113.13
0.13867,113.7
0.13965,115.01
0.14062,114.56
0.1416,114.2
0.14258,113.6
0.14355,113.76
0.14453,115.11
0.14551,114.61
0.14648,114.17
0.14746,113.71
0.14844,115.86
0.14941,114.65
0.15039,114.73
0.15137,115.67
0.15234,113.96
0.15332,114.45
0.1543,114.9
0.15527,114.7
0.15625,114.49
0.15723,114.59
0.1582,114.2
0.15918,113.7
0.16016,114.23
0.16113,114.37
0.16211,115.13
0.16309,114.1
0.16406,114.55
0.16504,114.79
0.16602,114.86
0.16699,115.34
0.16797,113.96
0.16895,114.94
0.16992,113.63
0.1709,113.97
0.17188,114.48
0.17285,114.68
0.17383,114.4
0.1748,114.96
0.17578,114.84
0.17676,114.61
0.17773,113.85
0.17871,114.62
0.17969,114.15
0.18066,113.52
0.18164,115.29
0.18262,113.94
0.18359,114.18
0.18457,115.35
0.18555,114.11
0.18652,114.46
0.1875,114.33
0.18848,114.22
0.18945,115.16
0.19043,115.09
0.19141,114.92
0.19238,113.29
0.19336,114.3
0.19434,114.99
0.19531,114.59
0.19629,114.35
0.19727,114.65
0.19824,114.73
0.19922,114.45
0.2002,114.47
0.20117,113.19
0.20215,114.12
0.20312,113.7
0.2041,114.15
0.20508,113.79
0.20605,115.42
0.20703,114.94
0.20801,114.59
0.20898,114
0.20996,115.07
0.21094,114.66
0.21191,114.58
0.21289,113.77
0.21387,113.55
0.21484,114.58
0.21582,114.67
0.2168,114.37
0.21777,114.83
0.21875,114.35
0.21973,114.71
0.2207,114.53
0.22168,114.94
0.22266,114.26
0.22363,113.33
0.22461,114.51
0.22559,114.8
0.22656,114.23
0.22754,114.85
0.22852,114.41
0.22949,114.44
0.23047,114.68
0.23145,114.74
0.23242,114.5
0.2334,114.36
0.23438,114.84
0.23535,114.03
0.23633,114.27
0.2373,114.21
0.23828,114.72
0.23926,115.46
0.24023,113.61
0.24121,113.63
0.24219,115.07
0.24316,114.41
0.24414,114.14
0.24512,113.76
0.24609,114.47
0.24707,115.26
0.24805,115.33
0.24902,114.9
0.25,115.45
0.25098,114.46
0.25195,114.18
0.25293,114.32
0.25391,114.86
0.25488,114.24
0.25586,113.17
0.25684,114.52
0.25781,114.06
0.25879,114.77
0.25977,114.53
0.26074,114.35
0.26172,113.72
0.2627,114.35
0.26367,114.83
0.26465,113.84
0.26562,113.55
0.2666,113.85
0.26758,114.58
0.26855,114.74
0.26953,114.49
0.27051,114.43
0.27148,114.02
0.27246,114.02
0.27344,114.56
0.27441,113.96
0.27539,113.31
0.27637,114.96
0.27734,113.85
0.27832,113.88
0.2793,114.5
0.28027,113.81
0.28125,114.35
0.28223,113.95
0.2832,113.42
0.28418,113.95
0.28516,114.39
0.28613,114.87
0.28711,114.48
0.28809,114.57
0.28906,114.89
0.29004,113.77
0.29102,114.16
0.29199,114.2
0.29297,114.86
0.29395,114.13
0.29492,114.94
0.2959,114.55
0.29688,114.75
0.29785,114.58
0.29883,114.99
0.2998,115
0.30078,114.03
0.30176,112.68
0.30273,113.82
0.30371,114.67
0.30469,113.86
0.30566,113.71
0.30664,115.12
0.30762,114.2
0.30859,113.24
0.30957,115.02
0.31055,115.04
0.31152,113.88
0.3125,114.3
0.31348,115.2
0.31445,114.75
0.31543,114.12
0.31641,114.46
0.31738,114.6
0.31836,114.65
0.31934,114.4
0.32031,114.6
0.32129,114.76
0.32227,114.91
0.32324,114
0.32422,114.53
0.3252,114.91
0.32617,113.72
0.32715,114.81
0.32812,114.71
0.3291,114.34
0.33008,115.81
0.33105,113.67
0.33203,114.35
0.33301,114.91
